state,date,new_results_reported_Inconclusive,new_results_reported_Negative,new_results_reported_Positive,total_results_reported_Inconclusive,total_results_reported_Negative,total_results_reported_Positive,inpatient_beds_used_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_covid,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_suspected,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_suspected,inpatient_beds_used_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,previous_day_admission_adult_covid_confirmed_coverage,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death
MI,2020-06-28,127.0,15697.0,374.0,3545.0,1012616.0,93249.0,,,,,,,,,,,,,,,,69946.0,63261.0,6685.0,267.0,15.0,6157.0,5911.0,246.0,4.0,0.0
MN,2020-06-28,3.0,4686.0,190.0,858.0,549890.0,42023.0,,,,,,,,,,,,,,,,35546.0,,,-3.0,0.0,1470.0,1435.0,35.0,10.0,0.0
MO,2020-06-28,4.0,975.0,133.0,443.0,223431.0,19729.0,,,,,,,,,,,,,,,,23615.0,,,253.0,0.0,997.0,,,1.0,0.0
MP,2020-06-28,,15.0,0.0,,10567.0,78.0,,,,,,,,,,,,,,,,30.0,30.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
MS,2020-06-28,11.0,2521.0,382.0,1081.0,233958.0,27179.0,,,,,,,,,,,,,,,,26567.0,26400.0,167.0,675.0,-1.0,1059.0,1042.0,17.0,20.0,0.0
MT,2020-06-28,2.0,1784.0,77.0,41.0,111745.0,2003.0,,,,,,,,,,,,,,,,919.0,919.0,0.0,67.0,0.0,22.0,22.0,0.0,0.0,0.0
NC,2020-06-28,31.0,13775.0,1442.0,839.0,666901.0,79887.0,,,,,,,,,,,,,,,,62192.0,62142.0,50.0,1605.0,0.0,1322.0,1322.0,0.0,4.0,0.0
ND,2020-06-28,0.0,3378.0,69.0,273.0,180113.0,4948.0,,,,,,,,,,,,,,,,3495.0,3495.0,0.0,37.0,0.0,79.0,,,1.0,0.0
NE,2020-06-28,2.0,2168.0,263.0,529.0,260529.0,44942.0,,,,,,,,,,,,,,,,18899.0,,,124.0,0.0,267.0,,,0.0,0.0
NH,2020-06-28,2.0,2090.0,30.0,149.0,143619.0,7362.0,,,,,,,,,,,,,,,,5747.0,,,76.0,0.0,367.0,,,2.0,0.0
NJ,2020-06-28,14.0,13869.0,308.0,2663.0,906933.0,62979.0,,,,,,,,,,,,,,,,172112.0,,,325.0,16.0,14975.0,13121.0,1854.0,27.0,0.0
NM,2020-06-28,7.0,5292.0,204.0,188.0,344705.0,15762.0,,,,,,,,,,,,,,,,11809.0,,,190.0,0.0,492.0,,,1.0,0.0
NV,2020-06-28,0.0,6366.0,903.0,301.0,346691.0,26634.0,,,,,,,,,,,,,,,,17397.0,,,821.0,0.0,522.0,,,0.0,0.0
NY,2020-06-28,103.0,44095.0,615.0,10311.0,3568607.0,483815.0,,,,,,,,,,,,,,,,394250.0,211861.0,4600.0,522.0,-70.0,31744.0,18477.0,4600.0,610.0,-70.0
OH,2020-06-28,24.0,12647.0,660.0,1583.0,765388.0,56576.0,,,,,,,,,,,,,,,,50309.0,46790.0,3519.0,854.0,33.0,2807.0,2564.0,243.0,3.0,0.0
OK,2020-06-28,2.0,4081.0,593.0,176.0,254603.0,32801.0,,,,,,,,,,,,,,,,17706.0,,,382.0,0.0,427.0,427.0,0.0,1.0,0.0
OR,2020-06-28,4.0,5905.0,217.0,501.0,338961.0,11316.0,,,,,,,,,,,,,,,,8341.0,8004.0,337.0,247.0,337.0,202.0,199.0,3.0,0.0,3.0
PA,2020-06-28,22.0,17796.0,707.0,2058.0,964578.0,118670.0,,,,,,,,,,,,,,,,85988.0,83529.0,2459.0,492.0,13.0,6614.0,,,8.0,4.0
PR,2020-06-28,0.0,1081.0,6.0,39.0,67989.0,831.0,,,,,,,,,,,,,,,,7250.0,1638.0,5612.0,61.0,47.0,153.0,59.0,94.0,0.0,0.0
PW,2020-06-28,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
RI,2020-06-28,0.0,1503.0,56.0,350.0,216927.0,29951.0,,,,,,,,,,,,,,,,16731.0,,,16.0,0.0,971.0,,,6.0,0.0
RMI,2020-06-28,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC,2020-06-28,8.0,6623.0,1309.0,499.0,350495.0,47860.0,,,,,,,,,,,,,,,,34265.0,34116.0,149.0,1442.0,11.0,774.0,,,16.0,1.0
SD,2020-06-28,0.0,770.0,42.0,117.0,68870.0,3750.0,,,,,,,,,,,,,,,,6681.0,,,55.0,0.0,91.0,90.0,1.0,0.0,0.0
TN,2020-06-28,23.0,10820.0,1450.0,2712.0,870734.0,81937.0,,,,,,,,,,,,,,,,40172.0,39848.0,324.0,0.0,0.0,584.0,560.0,24.0,0.0,0.0
TX,2020-06-28,45.0,52104.0,11449.0,3011.0,2078571.0,284608.0,,,,,,,,,,,,,,,,148723.0,,,5357.0,0.0,3073.0,,,91.0,0.0
UT,2020-06-28,4.0,7951.0,702.0,1011.0,524745.0,32582.0,,,,,,,,,,,,,,,,21450.0,21450.0,0.0,464.0,0.0,168.0,168.0,0.0,-2.0,0.0
VA,2020-06-28,9.0,9423.0,987.0,1654.0,602444.0,113909.0,,,,,,,,,,,,,,,,62189.0,59522.0,2667.0,453.0,2.0,1740.0,1635.0,105.0,8.0,1.0
VI,2020-06-28,,4.0,1.0,,648.0,5.0,,,,,,,,,,,,,,,,81.0,,,0.0,0.0,6.0,,,0.0,0.0
VT,2020-06-28,0.0,1309.0,3.0,73.0,69096.0,1805.0,,,,,,,,,,,,,,,,1202.0,,,2.0,0.0,56.0,,,0.0,0.0
WA,2020-06-28,2.0,7357.0,430.0,423.0,524310.0,37734.0,,,,,,,,,,,,,,,,31752.0,,,348.0,0.0,1310.0,,,0.0,0.0
WI,2020-06-28,14.0,14613.0,662.0,459.0,686383.0,34848.0,,,,,,,,,,,,,,,,30707.0,27743.0,2964.0,480.0,23.0,784.0,777.0,7.0,0.0,0.0
WV,2020-06-28,0.0,1103.0,17.0,133.0,165151.0,4787.0,,,,,,,,,,,,,,,,2832.0,2734.0,98.0,50.0,5.0,93.0,,,0.0,0.0
WY,2020-06-28,0.0,460.0,16.0,48.0,58649.0,1894.0,,,,,,,,,,,,,,,,1417.0,1121.0,296.0,25.0,1.0,20.0,20.0,0.0,0.0,0.0
AK,2020-06-29,1.0,4914.0,95.0,35.0,137108.0,1564.0,,,,,,,,,,,,,,,,908.0,,,21.0,0.0,17.0,,,0.0,0.0
AL,2020-06-29,22.0,6841.0,1143.0,1348.0,509991.0,66318.0,,,,,,,,,,,,,,,,45092.0,43526.0,1566.0,1703.0,85.0,1316.0,1220.0,96.0,18.0,4.0
AR,2020-06-29,0.0,7348.0,685.0,174.0,297472.0,22098.0,,,,,,,,,,,,,,,,20257.0,,,439.0,0.0,265.0,,,1.0,0.0
AS,2020-06-29,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
AZ,2020-06-29,17.0,10688.0,3104.0,787.0,595740.0,84479.0,,,,,,,,,,,,,,,,74533.0,74119.0,414.0,625.0,3.0,1588.0,1488.0,100.0,0.0,0.0
CA,2020-06-29,510.0,72949.0,7228.0,19027.0,3898015.0,275772.0,,,,,,,,,,,,,,,,216550.0,,,5307.0,0.0,5936.0,,,31.0,0.0
CO,2020-06-29,3.0,5952.0,267.0,987.0,311229.0,20571.0,,,,,,,,,,,,,,,,32511.0,29651.0,2860.0,204.0,29.0,1682.0,1350.0,332.0,6.0,0.0
CT,2020-06-29,5.0,6587.0,90.0,1394.0,361350.0,57913.0,,,,,,,,,,,,,,,,46362.0,44384.0,1978.0,59.0,-1.0,4320.0,3451.0,869.0,4.0,1.0
DC,2020-06-29,1.0,2012.0,40.0,114.0,89212.0,14096.0,,,,,,,,,,,,,,,,10292.0,,,44.0,0.0,551.0,,,1.0,0.0
DE,2020-06-29,0.0,1433.0,106.0,246.0,134766.0,14583.0,,,,,,,,,,,,,,,,11376.0,10306.0,1070.0,-40.0,-2.0,507.0,449.0,58.0,0.0,0.0
FL,2020-06-29,156.0,64102.0,14596.0,5087.0,2645531.0,303181.0,,,,,,,,,,,,,,,,143805.0,,,5238.0,0.0,3447.0,,,28.0,0.0
FSM,2020-06-29,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA,2020-06-29,16.0,27981.0,4089.0,1624.0,857445.0,89910.0,,,,,,,,,,,,,,,,79701.0,78249.0,1452.0,2105.0,116.0,2784.0,2784.0,0.0,6.0,0.0
GU,2020-06-29,,183.0,2.0,,15075.0,518.0,,,,,,,,,,,,,,,,257.0,,,4.0,0.0,5.0,,,0.0,0.0
HI,2020-06-29,1.0,1374.0,20.0,272.0,90797.0,1200.0,,,,,,,,,,,,,,,,901.0,,,18.0,0.0,18.0,,,0.0,0.0
IA,2020-06-29,12.0,4830.0,228.0,1313.0,357842.0,34104.0,,,,,,,,,,,,,,,,28782.0,,,293.0,0.0,708.0,,,3.0,0.0
ID,2020-06-29,0.0,2415.0,281.0,72.0,124064.0,9072.0,,,,,,,,,,,,,,,,5752.0,5212.0,540.0,433.0,11.0,91.0,71.0,20.0,0.0,0.0
IL,2020-06-29,43.0,29945.0,1249.0,4734.0,1369906.0,160174.0,,,,,,,,,,,,,,,,143514.0,142461.0,1053.0,738.0,0.0,7103.0,6902.0,201.0,14.0,0.0
IN,2020-06-29,11.0,11007.0,530.0,1911.0,728623.0,75896.0,,,,,,,,,,,,,,,,45228.0,,,298.0,0.0,2624.0,2432.0,192.0,5.0,0.0
KS,2020-06-29,4.0,3600.0,300.0,707.0,243620.0,21199.0,,,,,,,,,,,,,,,,14443.0,14066.0,377.0,905.0,66.0,270.0,,,6.0,0.0
KY,2020-06-29,0.0,7530.0,496.0,154.0,302727.0,28538.0,,,,,,,,,,,,,,,,15347.0,14835.0,512.0,115.0,12.0,560.0,557.0,3.0,2.0,0.0
LA,2020-06-29,27.0,17991.0,2734.0,1397.0,758526.0,104355.0,,,,,,,,,,,,,,,,57081.0,,,845.0,0.0,3199.0,3091.0,108.0,0.0,-5.0
MA,2020-06-29,11.0,9545.0,206.0,3960.0,882877.0,132729.0,,,,,,,,,,,,,,,,108768.0,103628.0,5140.0,101.0,12.0,8095.0,7895.0,200.0,35.0,0.0
MD,2020-06-29,11.0,9530.0,640.0,1947.0,656841.0,102737.0,,,,,,,,,,,,,,,,67559.0,,,305.0,0.0,3190.0,3062.0,128.0,15.0,1.0
ME,2020-06-29,1.0,2512.0,39.0,147.0,96533.0,3637.0,,,,,,,,,,,,,,,,3252.0,2892.0,360.0,31.0,0.0,105.0,104.0,1.0,0.0,0.0
MH,2020-06-29,,0.0,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,
MI,2020-06-29,38.0,21060.0,500.0,3583.0,1033676.0,93749.0,,,,,,,,,,,,,,,,70223.0,63497.0,6726.0,277.0,41.0,6161.0,5915.0,246.0,4.0,0.0
MN,2020-06-29,1.0,7176.0,354.0,859.0,557066.0,42377.0,,,,,,,,,,,,,,,,35861.0,,,315.0,0.0,1470.0,1435.0,35.0,0.0,0.0
MO,2020-06-29,7.0,2365.0,331.0,450.0,225796.0,20060.0,,,,,,,,,,,,,,,,24497.0,,,882.0,8.0,998.0,,,1.0,0.0
MP,2020-06-29,,21.0,0.0,,10588.0,78.0,,,,,,,,,,,,,,,,30.0,30.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
MS,2020-06-29,13.0,4059.0,595.0,1094.0,238017.0,27774.0,,,,,,,,,,,,,,,,27247.0,27067.0,180.0,680.0,13.0,1073.0,1056.0,17.0,14.0,0.0
MT,2020-06-29,0.0,1810.0,46.0,41.0,113555.0,2049.0,,,,,,,,,,,,,,,,967.0,967.0,0.0,48.0,0.0,22.0,22.0,0.0,0.0,0.0
NC,2020-06-29,21.0,15921.0,1928.0,860.0,682822.0,81815.0,,,,,,,,,,,,,,,,63541.0,63484.0,57.0,1349.0,7.0,1325.0,1325.0,0.0,3.0,0.0
ND,2020-06-29,1.0,1646.0,31.0,274.0,181759.0,4979.0,,,,,,,,,,,,,,,,3539.0,3539.0,0.0,44.0,0.0,79.0,,,0.0,0.0
NE,2020-06-29,4.0,3284.0,289.0,533.0,263813.0,45231.0,,,,,,,,,,,,,,,,19042.0,,,143.0,0.0,269.0,,,2.0,0.0
NH,2020-06-29,4.0,2121.0,32.0,153.0,145740.0,7394.0,,,,,,,,,,,,,,,,5760.0,,,13.0,0.0,367.0,,,0.0,0.0
NJ,2020-06-29,13.0,19577.0,547.0,2676.0,926510.0,63526.0,,,,,,,,,,,,,,,,172245.0,,,133.0,43.0,14992.0,13138.0,1854.0,17.0,0.0
NM,2020-06-29,0.0,3417.0,133.0,188.0,348122.0,15895.0,,,,,,,,,,,,,,,,11982.0,,,173.0,0.0,493.0,,,1.0,0.0
NV,2020-06-29,1.0,4460.0,639.0,302.0,351151.0,27273.0,,,,,,,,,,,,,,,,18131.0,,,734.0,0.0,536.0,,,14.0,0.0
NY,2020-06-29,81.0,54554.0,866.0,10392.0,3623161.0,484681.0,,,,,,,,,,,,,,,,394667.0,212072.0,4604.0,417.0,4.0,31769.0,18492.0,4604.0,25.0,4.0
OH,2020-06-29,23.0,17558.0,976.0,1606.0,782946.0,57552.0,,,,,,,,,,,,,,,,51046.0,47524.0,3522.0,737.0,3.0,2818.0,2575.0,243.0,11.0,0.0
OK,2020-06-29,6.0,2936.0,733.0,182.0,257539.0,33534.0,,,,,,,,,,,,,,,,18135.0,,,429.0,0.0,431.0,430.0,1.0,4.0,1.0
OR,2020-06-29,12.0,6389.0,286.0,513.0,345350.0,11602.0,,,,,,,,,,,,,,,,8485.0,8121.0,364.0,144.0,27.0,204.0,201.0,3.0,2.0,0.0
PA,2020-06-29,7.0,16525.0,724.0,2065.0,981103.0,119394.0,,,,,,,,,,,,,,,,86606.0,84130.0,2476.0,618.0,17.0,6649.0,,,35.0,25.0
PR,2020-06-29,0.0,1236.0,10.0,39.0,69225.0,841.0,,,,,,,,,,,,,,,,7465.0,1693.0,5772.0,215.0,160.0,153.0,59.0,94.0,0.0,0.0
PW,2020-06-29,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
RI,2020-06-29,0.0,3534.0,117.0,350.0,220461.0,30068.0,,,,,,,,,,,,,,,,16773.0,,,42.0,0.0,972.0,,,1.0,0.0
RMI,2020-06-29,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC,2020-06-29,12.0,7896.0,2527.0,511.0,358391.0,50387.0,,,,,,,,,,,,,,,,35595.0,35438.0,157.0,1330.0,8.0,786.0,,,12.0,1.0
SD,2020-06-29,0.0,1132.0,48.0,117.0,70002.0,3798.0,,,,,,,,,,,,,,,,6716.0,,,35.0,0.0,91.0,90.0,1.0,0.0,0.0
TN,2020-06-29,69.0,12710.0,1642.0,2781.0,883444.0,83579.0,,,,,,,,,,,,,,,,42297.0,41949.0,348.0,2125.0,24.0,592.0,568.0,24.0,8.0,0.0
TX,2020-06-29,71.0,32712.0,10106.0,3082.0,2111283.0,294714.0,,,,,,,,,,,,,,,,153011.0,,,4288.0,0.0,3164.0,,,91.0,0.0
UT,2020-06-29,19.0,7635.0,931.0,1030.0,532380.0,33513.0,,,,,,,,,,,,,,,,22263.0,22060.0,203.0,813.0,203.0,171.0,171.0,0.0,3.0,0.0
VA,2020-06-29,3.0,10034.0,932.0,1657.0,612478.0,114841.0,,,,,,,,,,,,,,,,62787.0,60124.0,2663.0,598.0,-4.0,1763.0,1658.0,105.0,23.0,0.0
VI,2020-06-29,,1.0,0.0,,649.0,5.0,,,,,,,,,,,,,,,,84.0,,,3.0,0.0,6.0,,,0.0,0.0
VT,2020-06-29,0.0,977.0,8.0,73.0,70073.0,1813.0,,,,,,,,,,,,,,,,1208.0,,,6.0,0.0,56.0,,,0.0,0.0
WA,2020-06-29,6.0,8136.0,492.0,429.0,532446.0,38226.0,,,,,,,,,,,,,,,,32253.0,,,501.0,0.0,1320.0,,,10.0,0.0
WI,2020-06-29,9.0,11389.0,569.0,468.0,697772.0,35417.0,,,,,,,,,,,,,,,,31033.0,28058.0,2975.0,326.0,11.0,784.0,777.0,7.0,0.0,0.0
WV,2020-06-29,1.0,3043.0,75.0,134.0,168194.0,4862.0,,,,,,,,,,,,,,,,2870.0,2771.0,99.0,38.0,1.0,93.0,,,0.0,0.0
WY,2020-06-29,0.0,447.0,10.0,48.0,59096.0,1904.0,,,,,,,,,,,,,,,,1450.0,1151.0,299.0,33.0,3.0,20.0,20.0,0.0,0.0,0.0
AK,2020-06-30,2.0,4411.0,69.0,37.0,141519.0,1633.0,,,,,,,,,,,,,,,,944.0,,,36.0,0.0,17.0,,,0.0,0.0
AL,2020-06-30,12.0,10317.0,1410.0,1360.0,520308.0,67728.0,,,,,,,,,,,,,,,,46649.0,44980.0,1669.0,1557.0,103.0,1339.0,1241.0,98.0,23.0,2.0
AR,2020-06-30,2.0,8799.0,831.0,176.0,306271.0,22929.0,,,,,,,,,,,,,,,,20777.0,,,520.0,0.0,270.0,,,5.0,0.0
AS,2020-06-30,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
AZ,2020-06-30,24.0,13603.0,3279.0,811.0,609343.0,87758.0,,,,,,,,,,,,,,,,79215.0,78781.0,434.0,4682.0,20.0,1632.0,1529.0,103.0,44.0,3.0
CA,2020-06-30,444.0,93075.0,8421.0,19471.0,3991090.0,284193.0,,,,,,,,,,,,,,,,222917.0,,,6367.0,0.0,5980.0,,,44.0,0.0
CO,2020-06-30,5.0,8623.0,329.0,992.0,319852.0,20900.0,,,,,,,,,,,,,,,,32715.0,29844.0,2871.0,204.0,11.0,1690.0,1355.0,335.0,8.0,3.0
CT,2020-06-30,11.0,10149.0,113.0,1405.0,371499.0,58026.0,,,,,,,,,,,,,,,,46514.0,44534.0,1980.0,152.0,2.0,4322.0,3453.0,869.0,2.0,0.0
DC,2020-06-30,4.0,2694.0,42.0,118.0,91906.0,14138.0,,,,,,,,,,,,,,,,10327.0,,,35.0,0.0,551.0,,,0.0,0.0
DE,2020-06-30,2.0,2321.0,98.0,248.0,137087.0,14681.0,,,,,,,,,,,,,,,,11510.0,10466.0,1044.0,134.0,-26.0,509.0,451.0,58.0,2.0,0.0
FL,2020-06-30,202.0,79970.0,17084.0,5289.0,2725501.0,320265.0,,,,,,,,,,,,,,,,149781.0,,,5976.0,0.0,3505.0,,,58.0,0.0
FSM,2020-06-30,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA,2020-06-30,22.0,28835.0,4254.0,1646.0,886280.0,94164.0,,,,,,,,,,,,,,,,81677.0,80122.0,1555.0,1976.0,103.0,2805.0,2805.0,0.0,21.0,0.0
GU,2020-06-30,,345.0,9.0,,15420.0,527.0,,,,,,,,,,,,,,,,267.0,,,10.0,0.0,5.0,,,0.0,0.0
HI,2020-06-30,1.0,1913.0,13.0,273.0,92710.0,1213.0,,,,,,,,,,,,,,,,908.0,,,7.0,0.0,18.0,,,0.0,0.0
IA,2020-06-30,21.0,8527.0,618.0,1334.0,366369.0,34722.0,,,,,,,,,,,,,,,,28947.0,,,165.0,0.0,714.0,,,6.0,0.0
ID,2020-06-30,0.0,3721.0,625.0,72.0,127785.0,9697.0,,,,,,,,,,,,,,,,6117.0,5553.0,564.0,365.0,24.0,92.0,72.0,20.0,1.0,0.0
IL,2020-06-30,38.0,31013.0,1197.0,4772.0,1400919.0,161371.0,,,,,,,,,,,,,,,,144238.0,143185.0,1053.0,724.0,0.0,7124.0,6923.0,201.0,21.0,0.0
IN,2020-06-30,16.0,9578.0,567.0,1927.0,738201.0,76463.0,,,,,,,,,,,,,,,,45594.0,,,366.0,0.0,2640.0,2448.0,192.0,16.0,0.0
KS,2020-06-30,4.0,5969.0,588.0,711.0,249589.0,21787.0,,,,,,,,,,,,,,,,14443.0,14066.0,377.0,0.0,0.0,270.0,,,0.0,0.0
KY,2020-06-30,1.0,6895.0,545.0,155.0,309622.0,29083.0,,,,,,,,,,,,,,,,15624.0,15090.0,534.0,277.0,22.0,565.0,561.0,4.0,5.0,1.0
LA,2020-06-30,35.0,20143.0,2964.0,1432.0,778669.0,107319.0,,,,,,,,,,,,,,,,58095.0,,,1014.0,0.0,3221.0,3113.0,108.0,22.0,0.0
MA,2020-06-30,7.0,13427.0,248.0,3967.0,896304.0,132977.0,,,,,,,,,,,,,,,,108882.0,103701.0,5181.0,114.0,41.0,8054.0,7874.0,180.0,-41.0,-20.0
MD,2020-06-30,40.0,13770.0,797.0,1987.0,670611.0,103534.0,,,,,,,,,,,,,,,,67918.0,,,359.0,0.0,3205.0,3077.0,128.0,15.0,0.0
ME,2020-06-30,1.0,2274.0,43.0,148.0,98807.0,3680.0,,,,,,,,,,,,,,,,3294.0,2922.0,372.0,42.0,12.0,105.0,104.0,1.0,0.0,0.0
MH,2020-06-30,,0.0,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,
MI,2020-06-30,32.0,27902.0,707.0,3615.0,1061578.0,94456.0,,,,,,,,,,,,,,,,70728.0,63870.0,6858.0,505.0,132.0,6193.0,5947.0,246.0,32.0,0.0
MN,2020-06-30,1.0,14180.0,622.0,860.0,571246.0,42999.0,,,,,,,,,,,,,,,,36716.0,,,855.0,0.0,1482.0,1445.0,37.0,12.0,2.0
MO,2020-06-30,12.0,2561.0,733.0,462.0,228357.0,20793.0,,,,,,,,,,,,,,,,25360.0,,,863.0,5.0,1015.0,,,17.0,0.0
MP,2020-06-30,,52.0,0.0,,10640.0,78.0,,,,,,,,,,,,,,,,30.0,30.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
MS,2020-06-30,16.0,4367.0,608.0,1110.0,242384.0,28382.0,,,,,,,,,,,,,,,,27900.0,27710.0,190.0,653.0,10.0,1082.0,1064.0,18.0,9.0,1.0
MT,2020-06-30,0.0,1584.0,105.0,41.0,115139.0,2154.0,,,,,,,,,,,,,,,,1018.0,1018.0,0.0,51.0,0.0,22.0,22.0,0.0,0.0,0.0
NC,2020-06-30,31.0,17721.0,1973.0,891.0,700543.0,83788.0,,,,,,,,,,,,,,,,64737.0,64670.0,67.0,1196.0,10.0,1343.0,1343.0,0.0,18.0,0.0
ND,2020-06-30,1.0,2584.0,43.0,275.0,184343.0,5022.0,,,,,,,,,,,,,,,,3576.0,3576.0,0.0,37.0,0.0,79.0,,,0.0,0.0
NE,2020-06-30,1.0,3499.0,286.0,534.0,267312.0,45517.0,,,,,,,,,,,,,,,,19177.0,,,135.0,0.0,274.0,,,5.0,0.0
NH,2020-06-30,2.0,1558.0,28.0,155.0,147298.0,7422.0,,,,,,,,,,,,,,,,5782.0,,,22.0,0.0,371.0,,,4.0,0.0
NJ,2020-06-30,52.0,23699.0,606.0,2728.0,950209.0,64132.0,,,,,,,,,,,,,,,,172678.0,,,433.0,38.0,15035.0,13181.0,1854.0,43.0,0.0
NM,2020-06-30,1.0,5749.0,221.0,189.0,353871.0,16116.0,,,,,,,,,,,,,,,,12147.0,,,165.0,0.0,497.0,,,4.0,0.0
NV,2020-06-30,1.0,2532.0,328.0,303.0,353683.0,27601.0,,,,,,,,,,,,,,,,18684.0,,,553.0,-9.0,529.0,,,-7.0,0.0
NY,2020-06-30,147.0,80649.0,1044.0,10539.0,3703810.0,485725.0,,,,,,,,,,,,,,,,395294.0,212412.0,4607.0,627.0,3.0,31784.0,18497.0,4607.0,15.0,3.0
OH,2020-06-30,21.0,20770.0,1251.0,1627.0,803716.0,58803.0,,,,,,,,,,,,,,,,51789.0,48222.0,3567.0,743.0,45.0,2863.0,2615.0,248.0,45.0,5.0
OK,2020-06-30,0.0,4847.0,1007.0,182.0,262386.0,34541.0,,,,,,,,,,,,,,,,18969.0,,,834.0,0.0,433.0,432.0,1.0,2.0,0.0
OR,2020-06-30,10.0,7805.0,337.0,523.0,353155.0,11939.0,,,,,,,,,,,,,,,,8656.0,8265.0,391.0,171.0,27.0,207.0,204.0,3.0,3.0,0.0
PA,2020-06-30,11.0,20197.0,1002.0,2076.0,1001300.0,120396.0,,,,,,,,,,,,,,,,87242.0,84751.0,2491.0,636.0,15.0,6687.0,,,38.0,-21.0
PR,2020-06-30,0.0,388.0,12.0,39.0,69613.0,853.0,,,,,,,,,,,,,,,,7537.0,1729.0,5808.0,72.0,36.0,153.0,59.0,94.0,0.0,0.0
PW,2020-06-30,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
RI,2020-06-30,1.0,1792.0,255.0,351.0,222253.0,30323.0,,,,,,,,,,,,,,,,16811.0,,,38.0,0.0,977.0,,,5.0,0.0
RMI,2020-06-30,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC,2020-06-30,22.0,8467.0,2215.0,533.0,366858.0,52602.0,,,,,,,,,,,,,,,,37577.0,37408.0,169.0,1982.0,12.0,803.0,,,17.0,1.0
SD,2020-06-30,0.0,1437.0,91.0,117.0,71439.0,3889.0,,,,,,,,,,,,,,,,6764.0,,,48.0,0.0,91.0,90.0,1.0,0.0,0.0
TN,2020-06-30,67.0,17977.0,2338.0,2848.0,901421.0,85917.0,,,,,,,,,,,,,,,,43509.0,43161.0,348.0,1212.0,0.0,604.0,578.0,26.0,12.0,2.0
TX,2020-06-30,181.0,64571.0,18184.0,3263.0,2175854.0,312898.0,,,,,,,,,,,,,,,,159986.0,,,6975.0,0.0,3261.0,,,97.0,0.0
UT,2020-06-30,12.0,7832.0,836.0,1042.0,540212.0,34349.0,,,,,,,,,,,,,,,,22746.0,22534.0,212.0,483.0,9.0,173.0,173.0,0.0,2.0,0.0
VA,2020-06-30,79.0,18263.0,1171.0,1736.0,630741.0,116012.0,,,,,,,,,,,,,,,,62787.0,60124.0,2663.0,0.0,0.0,1763.0,1658.0,105.0,0.0,0.0
VI,2020-06-30,,9.0,0.0,,658.0,5.0,,,,,,,,,,,,,,,,90.0,,,6.0,0.0,6.0,,,0.0,0.0
VT,2020-06-30,0.0,1618.0,27.0,73.0,71691.0,1840.0,,,,,,,,,,,,,,,,1208.0,,,0.0,0.0,56.0,,,0.0,0.0
WA,2020-06-30,4.0,9010.0,492.0,433.0,541456.0,38718.0,,,,,,,,,,,,,,,,32824.0,,,571.0,0.0,1332.0,,,12.0,0.0
WI,2020-06-30,13.0,14336.0,728.0,481.0,712108.0,36145.0,,,,,,,,,,,,,,,,31662.0,28659.0,3003.0,629.0,28.0,791.0,784.0,7.0,7.0,0.0
WV,2020-06-30,0.0,2243.0,58.0,134.0,170437.0,4920.0,,,,,,,,,,,,,,,,2905.0,2804.0,101.0,35.0,2.0,93.0,,,0.0,0.0
WY,2020-06-30,1.0,907.0,22.0,49.0,60003.0,1926.0,,,,,,,,,,,,,,,,1487.0,1184.0,303.0,37.0,4.0,20.0,20.0,0.0,0.0,0.0
